ID;BJD;RV;e_RV
HD 156668  ;2455377.81336;    -0.31; 1.03
HD 156668  ;2455378.05512;    -4.68; 1.21
HD 156668  ;2455378.05842;    -4.79; 1.15
HD 156668  ;2455378.06134;     1.22; 1.13
HD 156668  ;2455378.06391;    -4.79; 1.08
HD 156668  ;2455378.06655;    -5.37; 1.05
HD 156668  ;2455379.77487;    -4.04; 1.15
HD 156668  ;2455379.77757;    -6.42; 1.03
HD 156668  ;2455379.78010;    -2.25; 1.06
HD 156668  ;2455379.78257;    -0.49; 1.16
HD 156668  ;2455379.78567;    -3.14; 1.02
HD 156668  ;2455380.07630;    -2.01; 1.13
HD 156668  ;2455380.07972;    -2.71; 1.19
HD 156668  ;2455380.08339;    -3.41; 1.10
HD 156668  ;2455380.08716;    -3.37; 1.18
HD 156668  ;2455380.09089;    -2.67; 1.21
HD 156668  ;2455396.85229;    -2.28; 1.09
HD 156668  ;2455396.85470;    -5.97; 1.10
HD 156668  ;2455396.85713;    -4.61; 1.06
HD 156668  ;2455396.85942;    -1.57; 1.03
HD 156668  ;2455396.86174;    -4.41; 1.14
HD 156668  ;2455396.98825;    -2.53; 1.05
HD 156668  ;2455396.99061;    -1.16; 1.08
HD 156668  ;2455396.99286;    -2.89; 1.03
HD 156668  ;2455396.99520;    -3.25; 1.12
HD 156668  ;2455396.99764;    -4.18; 1.10
HD 156668  ;2455406.77636;     0.78; 0.97
HD 156668  ;2455406.77851;    -0.11; 1.03
HD 156668  ;2455406.78070;    -1.09; 0.94
HD 156668  ;2455407.84440;     1.29; 0.99
HD 156668  ;2455407.84684;     3.21; 1.05
HD 156668  ;2455407.84926;     3.43; 1.06
HD 156668  ;2455410.79969;     4.01; 1.12
HD 156668  ;2455410.80179;     2.85; 1.01
HD 156668  ;2455410.80393;     1.72; 0.99
HD 156668  ;2455411.76839;    -0.58; 1.00
HD 156668  ;2455411.77061;    -0.40; 1.05
HD 156668  ;2455411.77281;    -0.32; 0.96
HD 156668  ;2455412.76762;     2.42; 1.01
HD 156668  ;2455412.77000;     1.75; 0.94
HD 156668  ;2455412.77254;     2.74; 1.07
HD 156668  ;2455413.75718;     0.47; 1.13
HD 156668  ;2455413.76046;     2.58; 1.03
HD 156668  ;2455413.76354;     4.04; 1.06
HD 156668  ;2455414.78174;     0.90; 1.05
HD 156668  ;2455414.78429;     0.76; 1.12
HD 156668  ;2455414.78678;    -0.19; 1.02
HD 156668  ;2455425.75387;    -5.97; 1.06
HD 156668  ;2455425.75657;    -7.72; 1.10
HD 156668  ;2455425.75925;    -3.66; 1.17
HD 156668  ;2455426.75068;    -1.48; 0.99
HD 156668  ;2455426.75278;     0.13; 0.93
HD 156668  ;2455426.75497;     2.34; 0.95
HD 156668  ;2455428.75676;    -2.83; 1.05
HD 156668  ;2455428.75927;     0.03; 1.01
HD 156668  ;2455428.76168;    -2.33; 1.00
HD 156668  ;2455431.73261;     3.21; 0.97
HD 156668  ;2455431.73533;     3.79; 1.01
HD 156668  ;2455431.73779;     1.45; 1.00
HD 156668  ;2455432.72743;     7.71; 1.15
HD 156668  ;2455432.73011;     8.87; 1.05
HD 156668  ;2455432.73265;    10.59; 1.12
HD 156668  ;2455434.72621;    -0.77; 1.00
HD 156668  ;2455434.72852;    -1.20; 1.06
HD 156668  ;2455434.73073;     0.47; 0.99
HD 156668  ;2455436.72861;     1.94; 1.05
HD 156668  ;2455436.73251;    -1.61; 0.98
HD 156668  ;2455436.73592;     4.03; 0.94
HD 156668  ;2455437.72787;     3.01; 1.09
HD 156668  ;2455437.73119;     1.84; 1.10
HD 156668  ;2455437.73476;     3.49; 1.08
HD 156668  ;2455438.72519;    -4.01; 1.05
HD 156668  ;2455438.72846;     0.60; 0.96
HD 156668  ;2455438.73253;     0.50; 1.08
HD 156668  ;2455440.72406;     4.94; 1.05
HD 156668  ;2455440.72675;     2.87; 1.04
HD 156668  ;2455440.72946;     6.36; 1.00
HD 156668  ;2455455.76688;     5.25; 1.00
HD 156668  ;2455455.76975;     5.50; 1.05
HD 156668  ;2455455.77234;     3.35; 0.95
HD 156668  ;2455464.71855;    -0.66; 1.01
HD 156668  ;2455464.72097;     0.44; 0.92
HD 156668  ;2455464.72343;    -2.31; 0.94
HD 156668  ;2455465.70784;    -2.12; 1.02
HD 156668  ;2455465.71020;     2.45; 1.04
HD 156668  ;2455465.71254;    -0.54; 1.00
HD 156668  ;2455467.70344;    -4.51; 1.03
HD 156668  ;2455467.70574;    -5.35; 1.04
HD 156668  ;2455467.70794;    -2.87; 0.97
HD 156668  ;2455468.70402;    -1.65; 1.06
HD 156668  ;2455468.70630;    -1.91; 0.95
HD 156668  ;2455468.70858;    -0.58; 1.01
HD 156668  ;2455469.70845;    -3.25; 1.07
HD 156668  ;2455469.71131;    -4.87; 1.09
HD 156668  ;2455469.71416;    -3.64; 1.06
HD 156668  ;2455471.72992;    -6.05; 1.04
HD 156668  ;2455471.73225;    -6.66; 1.07
HD 156668  ;2455471.73459;    -9.00; 1.01
HD 156668  ;2455486.71631;     1.94; 1.06
HD 156668  ;2455486.71942;     1.94; 1.19
HD 156668  ;2455486.72234;     2.12; 1.05
HD 156668  ;2455489.71808;     0.87; 1.12
HD 156668  ;2455489.72166;    -1.12; 1.24
HD 156668  ;2455500.70428;     1.03; 1.05
HD 156668  ;2455500.70725;    -1.89; 1.11
HD 156668  ;2455500.71045;    -1.42; 1.12
HD 156668  ;2455606.16014;     0.11; 1.01
HD 156668  ;2455606.16239;    -1.61; 1.08
HD 156668  ;2455606.16471;    -0.05; 1.10
HD 156668  ;2455606.16711;    -0.35; 1.01
HD 156668  ;2455606.16945;    -1.25; 1.07
HD 156668  ;2455612.16709;     1.22; 1.23
HD 156668  ;2455612.16959;     0.27; 1.10
HD 156668  ;2455612.17215;     2.44; 1.16
HD 156668  ;2455612.17466;     0.41; 1.12
HD 156668  ;2455612.17709;     0.55; 1.12
HD 156668  ;2455636.08878;     3.42; 1.01
HD 156668  ;2455636.09110;     7.96; 1.04
HD 156668  ;2455636.09347;     2.90; 1.02
HD 156668  ;2455637.10111;     4.70; 1.05
HD 156668  ;2455637.10423;     2.58; 1.07
HD 156668  ;2455637.10719;     6.00; 1.08
HD 156668  ;2455668.01930;     1.68; 1.07
HD 156668  ;2455668.02154;    -1.17; 1.09
HD 156668  ;2455668.02375;     1.15; 1.06
HD 156668  ;2455671.97230;     0.96; 1.01
HD 156668  ;2455671.97462;     0.07; 1.04
HD 156668  ;2455671.97680;     3.02; 1.13
HD 156668  ;2455672.97094;     2.88; 0.99
HD 156668  ;2455672.97336;     3.61; 1.06
HD 156668  ;2455672.97572;     4.85; 1.04
HD 156668  ;2455673.93359;     2.51; 1.04
HD 156668  ;2455673.93613;     3.96; 1.06
HD 156668  ;2455673.93868;     3.63; 1.04
HD 156668  ;2455697.85380;     3.12; 1.14
HD 156668  ;2455697.85690;     5.08; 1.14
HD 156668  ;2455697.86020;     3.12; 1.19
HD 156668  ;2455698.86704;    -0.82; 1.20
HD 156668  ;2455698.87122;     0.38; 1.16
HD 156668  ;2455698.87553;    -2.06; 1.41
HD 156668  ;2455699.86013;     2.52; 1.16
HD 156668  ;2455699.86300;     1.84; 1.09
HD 156668  ;2455699.86573;     1.77; 1.14
HD 156668  ;2455700.87230;     7.76; 1.13
HD 156668  ;2455700.87453;     6.08; 1.10
HD 156668  ;2455700.87681;     7.27; 1.18
HD 156668  ;2455703.87857;    -0.86; 1.02
HD 156668  ;2455703.88090;     1.89; 1.01
HD 156668  ;2455703.88315;     2.78; 1.10
HD 156668  ;2455704.84638;     3.37; 1.12
HD 156668  ;2455704.84899;     3.26; 1.14
HD 156668  ;2455704.85168;     3.95; 1.15
HD 156668  ;2455706.84179;     5.30; 1.19
HD 156668  ;2455706.84453;     4.15; 1.11
HD 156668  ;2455706.84711;     2.27; 1.09
HD 156668  ;2455707.85562;     2.04; 1.11
HD 156668  ;2455707.85852;     1.52; 1.17
HD 156668  ;2455707.86174;     1.12; 1.11
HD 156668  ;2455723.86351;     3.22; 1.17
HD 156668  ;2455723.86597;     6.70; 1.14
HD 156668  ;2455723.86870;     7.38; 1.22
HD 156668  ;2455728.87416;     3.73; 1.18
HD 156668  ;2455728.87810;     3.15; 1.18
HD 156668  ;2455728.88216;     3.77; 1.16
HD 156668  ;2455730.98385;     1.57; 1.09
HD 156668  ;2455730.98630;     4.32; 1.09
HD 156668  ;2455730.98871;     1.15; 1.13
HD 156668  ;2455733.84572;     5.42; 1.09
HD 156668  ;2455733.84960;     6.38; 1.18
HD 156668  ;2455733.85165;     7.24; 1.12
HD 156668  ;2455734.87389;     6.02; 1.08
HD 156668  ;2455734.87601;     6.21; 1.07
HD 156668  ;2455734.87814;     4.10; 1.03
HD 156668  ;2455738.79540;     4.35; 1.06
HD 156668  ;2455738.79790;     5.26; 1.09
HD 156668  ;2455738.80029;     7.28; 1.07
HD 156668  ;2455751.76353;     3.14; 1.13
HD 156668  ;2455751.76583;     6.06; 1.26
HD 156668  ;2455751.76818;     5.80; 1.14
HD 156668  ;2455752.75698;     5.03; 1.21
HD 156668  ;2455752.75940;     8.36; 1.14
HD 156668  ;2455752.76176;     8.15; 1.12
HD 156668  ;2455759.76303;    -2.26; 1.05
HD 156668  ;2455759.76543;     2.07; 1.04
HD 156668  ;2455759.76785;    -1.90; 1.11
HD 156668  ;2455760.75473;     1.18; 1.00
HD 156668  ;2455760.75678;     2.41; 1.06
HD 156668  ;2455760.75881;     2.08; 0.99
HD 156668  ;2455761.76547;     3.52; 0.99
HD 156668  ;2455761.76750;     4.37; 0.99
HD 156668  ;2455761.76959;     3.37; 1.14
HD 156668  ;2455782.88127;     0.34; 1.12
HD 156668  ;2455782.88502;    -4.25; 1.11
HD 156668  ;2455782.88824;    -2.95; 1.18
HD 156668  ;2455792.75073;     0.35; 1.04
HD 156668  ;2455792.75283;     0.68; 0.93
HD 156668  ;2455792.75489;     1.84; 1.02
HD 156668  ;2455795.77671;    -0.54; 1.09
HD 156668  ;2455795.78046;     1.78; 1.09
HD 156668  ;2455795.78412;    -0.34; 1.00
HD 156668  ;2455798.73530;     7.85; 0.99
HD 156668  ;2455798.73731;     5.38; 1.03
HD 156668  ;2455798.73940;     6.26; 0.99
HD 156668  ;2455809.72051;     1.78; 1.01
HD 156668  ;2455809.72261;     2.86; 0.96
HD 156668  ;2455809.72472;     1.35; 1.04
HD 156668  ;2455850.70021;     2.76; 0.98
HD 156668  ;2455850.70228;     1.34; 1.04
HD 156668  ;2455850.70439;     1.16; 0.97
HD 156668  ;2455853.69663;     1.59; 1.01
HD 156668  ;2455853.69933;     3.16; 1.05
HD 156668  ;2455853.70185;     2.82; 1.07
HD 156668  ;2455945.17835;    -5.76; 1.28
HD 156668  ;2455961.12637;     3.16; 1.08
HD 156668  ;2455961.12858;    -1.05; 1.19
HD 156668  ;2455961.13081;     1.92; 1.01
HD 156668  ;2455973.15846;    -5.31; 1.12
HD 156668  ;2455973.16132;    -4.64; 1.14
HD 156668  ;2455973.16437;    -1.70; 1.22
HD 156668  ;2455992.03375;    -9.48; 1.20
HD 156668  ;2455992.03701;    -5.50; 1.18
HD 156668  ;2455992.04009;    -6.60; 1.23
HD 156668  ;2455997.11070;   -15.51; 2.04
HD 156668  ;2455997.11735;    -8.04; 2.11
HD 156668  ;2455997.12776;    -5.09; 1.21
HD 156668  ;2456018.97904;    -5.24; 1.19
HD 156668  ;2456018.98465;    -5.89; 1.14
HD 156668  ;2456018.99019;    -6.39; 1.22
HD 156668  ;2456027.99490;    -4.60; 1.08
HD 156668  ;2456027.99725;    -1.91; 1.07
HD 156668  ;2456027.99955;    -5.31; 1.04
HD 156668  ;2456076.85473;    -2.55; 1.14
HD 156668  ;2456076.85720;     1.70; 1.19
HD 156668  ;2456076.85974;     1.73; 1.11
HD 156668  ;2456115.77679;    -1.65; 1.11
HD 156668  ;2456115.77898;    -0.48; 1.08
HD 156668  ;2456115.78101;     0.85; 1.13
HD 156668  ;2456134.80306;    -4.22; 1.17
HD 156668  ;2456134.80556;    -2.77; 1.17
HD 156668  ;2456134.80798;    -4.07; 1.19
HD 156668  ;2456148.77312;    -9.53; 1.20
HD 156668  ;2456148.77911;    -7.83; 1.19
HD 156668  ;2456148.78542;    -8.04; 1.13
HD 156668  ;2456172.73190;    -8.32; 1.16
HD 156668  ;2456172.73439;    -4.84; 1.12
HD 156668  ;2456172.73673;    -7.23; 1.11
HD 156668  ;2456319.17300;    -1.25; 1.18
HD 156668  ;2456319.17557;     1.50; 1.15
HD 156668  ;2456319.17836;     0.96; 1.14
HD 156668  ;2456437.12963;    -1.11; 1.31
HD 156668  ;2456437.13191;     2.22; 1.21
HD 156668  ;2456437.13420;    -0.12; 1.21
HD 156668  ;2456452.05130;     3.37; 1.13
HD 156668  ;2456452.05619;     5.40; 1.18
HD 156668  ;2456452.06151;     2.31; 1.17
HD 156668  ;2456524.72852;    -1.13; 0.96
HD 156668  ;2456524.73048;     3.37; 1.13
HD 156668  ;2456524.73251;    -0.99; 1.13
HD 156668  ;2456585.70099;    -4.77; 1.28
HD 156668  ;2456585.70345;    -5.54; 1.25
HD 156668  ;2456585.70589;    -2.67; 1.39
HD 156668  ;2456613.68650;    -6.73; 1.07
HD 156668  ;2456613.69076;    -5.97; 1.20
HD 156668  ;2456709.07141;    -0.50; 1.10
HD 156668  ;2456829.93260;    -3.70; 1.13
HD 156668  ;2456829.93479;    -4.69; 1.17
HD 156668  ;2456865.74540;    -1.65; 1.00
HD 156668  ;2456865.74755;    -4.52; 1.12
HD 156668  ;2456865.74970;     0.33; 1.03
HD 156668  ;2456891.72723;    -6.70; 0.98
HD 156668  ;2456891.72960;    -2.65; 1.01
HD 156668  ;2456891.73203;    -6.33; 0.99
HD 156668  ;2456910.73661;    -9.77; 1.25
HD 156668  ;2456910.74107;    -5.58; 1.06
HD 156668  ;2456910.74505;    -5.38; 1.16
HD 156668  ;2457059.14247;    -4.50; 1.14
HD 156668  ;2457059.14666;    -3.54; 1.09
HD 156668  ;2457059.15188;    -4.04; 1.22
HD 175607  ;2453205.69965;-91890.40; 1.25
HD 175607  ;2453268.55607;-91892.23; 0.90
HD 175607  ;2453493.91458;-91890.85; 2.82
HD 175607  ;2453512.80414;-91889.83; 1.08
HD 175607  ;2453515.83597;-91891.78; 1.88
HD 175607  ;2453974.58968;-91889.14; 1.23
HD 175607  ;2453976.55959;-91889.30; 0.82
HD 175607  ;2454903.86504;-91889.36; 0.76
HD 175607  ;2454904.88001;-91890.04; 0.70
HD 175607  ;2454905.89568;-91888.68; 0.80
HD 175607  ;2454906.90161;-91889.79; 1.15
HD 175607  ;2454907.88754;-91890.45; 0.85
HD 175607  ;2454908.90914;-91889.71; 0.78
HD 175607  ;2454909.88007;-91888.18; 0.60
HD 175607  ;2454910.87954;-91888.07; 0.74
HD 175607  ;2454911.88745;-91887.51; 0.71
HD 175607  ;2454912.90284;-91888.32; 0.65
HD 175607  ;2455288.91532;-91885.95; 0.75
HD 175607  ;2455289.89850;-91885.04; 0.78
HD 175607  ;2455290.90605;-91885.42; 0.90
HD 175607  ;2455301.90600;-91890.89; 1.19
HD 175607  ;2455303.89404;-91890.62; 1.16
HD 175607  ;2455304.86919;-91889.58; 0.92
HD 175607  ;2455305.90359;-91889.06; 0.79
HD 175607  ;2455309.90043;-91886.54; 0.81
HD 175607  ;2455328.78585;-91892.01; 0.98
HD 175607  ;2455334.71970;-91888.59; 1.04
HD 175607  ;2455335.71096;-91887.56; 1.15
HD 175607  ;2455349.75802;-91882.96; 1.31
HD 175607  ;2455351.64257;-91887.57; 0.97
HD 175607  ;2455352.89011;-91888.46; 0.85
HD 175607  ;2455353.61650;-91889.56; 0.91
HD 175607  ;2455355.60785;-91888.58; 1.13
HD 175607  ;2455358.82224;-91891.81; 1.11
HD 175607  ;2455359.88561;-91890.44; 1.23
HD 175607  ;2455387.74301;-91893.63; 0.77
HD 175607  ;2455388.61837;-91893.57; 0.79
HD 175607  ;2455389.62267;-91891.08; 0.90
HD 175607  ;2455390.77799;-91890.37; 0.89
HD 175607  ;2455391.65980;-91894.95; 0.94
HD 175607  ;2455392.65872;-91891.79; 0.87
HD 175607  ;2455393.75833;-91890.64; 2.50
HD 175607  ;2455396.61918;-91889.78; 1.12
HD 175607  ;2455397.59072;-91891.53; 1.07
HD 175607  ;2455399.78196;-91888.65; 1.05
HD 175607  ;2455401.68958;-91885.46; 1.44
HD 175607  ;2455402.76687;-91883.85; 2.14
HD 175607  ;2455403.69719;-91891.99; 1.30
HD 175607  ;2455404.72459;-91887.46; 0.85
HD 175607  ;2455434.58705;-91886.71; 0.96
HD 175607  ;2455435.64845;-91889.84; 0.83
HD 175607  ;2455436.65495;-91888.93; 0.87
HD 175607  ;2455437.62927;-91889.26; 0.90
HD 175607  ;2455438.66836;-91887.09; 0.80
HD 175607  ;2455439.63568;-91887.88; 0.99
HD 175607  ;2455443.65642;-91893.03; 1.23
HD 175607  ;2455444.64216;-91891.51; 1.21
HD 175607  ;2455445.54421;-91891.76; 1.23
HD 175607  ;2455458.63028;-91889.61; 0.77
HD 175607  ;2455464.57673;-91888.90; 0.79
HD 175607  ;2455465.51432;-91886.72; 1.23
HD 175607  ;2455480.49528;-91891.33; 0.87
HD 175607  ;2455481.53261;-91891.05; 1.05
HD 175607  ;2455484.52066;-91893.52; 1.07
HD 175607  ;2455487.52183;-91890.71; 0.89
HD 175607  ;2455492.51490;-91888.58; 1.06
HD 175607  ;2455493.49653;-91889.55; 0.95
HD 175607  ;2455494.52412;-91889.05; 0.98
HD 175607  ;2455495.50891;-91889.39; 0.83
HD 175607  ;2455497.49061;-91888.85; 1.06
HD 175607  ;2455498.48453;-91892.65; 1.53
HD 175607  ;2455499.52527;-91894.47; 1.64
HD 175607  ;2455500.51899;-91893.66; 0.84
HD 175607  ;2455501.49853;-91891.42; 0.75
HD 175607  ;2455640.90622;-91891.15; 0.83
HD 175607  ;2455643.87229;-91892.37; 0.91
HD 175607  ;2456205.52633;-91893.09; 0.77
HD 175607  ;2456209.51843;-91885.84; 1.62
HD 175607  ;2456210.49515;-91886.17; 1.63
HD 175607  ;2456212.48614;-91885.68; 0.88
HD 175607  ;2456219.51030;-91892.22; 0.87
HD 175607  ;2456224.54348;-91891.66; 1.24
HD 175607  ;2456225.54630;-91891.25; 1.29
HD 175607  ;2456226.51296;-91889.94; 1.28
HD 175607  ;2456227.49913;-91889.91; 1.61
HD 175607  ;2456229.51135;-91890.47; 1.33
HD 175607  ;2456230.49977;-91894.28; 1.27
HD 175607  ;2456231.50404;-91893.14; 1.05
HD 175607  ;2456235.49698;-91893.22; 1.06
HD 175607  ;2456236.49097;-91893.11; 1.00
HD 175607  ;2456237.50172;-91896.29; 0.95
HD 175607  ;2456238.49694;-91893.76; 0.92
HD 175607  ;2456239.49355;-91888.56; 1.12
HD 175607  ;2456384.88512;-91888.81; 1.00
HD 175607  ;2456385.90791;-91889.16; 1.01
HD 175607  ;2456388.88615;-91886.68; 1.07
HD 175607  ;2456391.92201;-91886.74; 1.07
HD 175607  ;2456395.88762;-91886.40; 0.98
HD 175607  ;2456398.91201;-91887.49; 1.04
HD 175607  ;2456408.80221;-91890.96; 1.36
HD 175607  ;2456436.88959;-91891.58; 1.08
HD 175607  ;2456454.77380;-91887.88; 0.87
HD 175607  ;2456458.91782;-91889.46; 1.11
HD 175607  ;2456477.80912;-91885.82; 1.01
HD 175607  ;2456480.65446;-91883.47; 1.81
HD 175607  ;2456481.61037;-91881.81; 1.43
HD 175607  ;2456499.55853;-91884.94; 1.22
HD 175607  ;2456501.63349;-91882.96; 0.81
HD 175607  ;2456585.51134;-91887.29; 0.80
HD 175607  ;2456595.53483;-91885.98; 1.13
HD 181433  ;2452797.86544; 40199.17; 1.13
HD 181433  ;2452802.85990; 40202.27; 1.16
HD 181433  ;2452804.84003; 40202.79; 1.01
HD 181433  ;2452809.87071; 40203.56; 1.05
HD 181433  ;2452811.78742; 40205.68; 0.96
HD 181433  ;2452942.56654; 40209.41; 0.95
HD 181433  ;2453153.85493; 40223.63; 0.49
HD 181433  ;2453202.69645; 40227.36; 0.55
HD 181433  ;2453204.67449; 40229.64; 0.43
HD 181433  ;2453217.71181; 40226.16; 0.53
HD 181433  ;2453229.65203; 40223.52; 0.54
HD 181433  ;2453230.68560; 40227.88; 0.46
HD 181433  ;2453232.64333; 40228.38; 0.96
HD 181433  ;2453237.73082; 40225.71; 0.96
HD 181433  ;2453265.56261; 40221.58; 0.38
HD 181433  ;2453266.54601; 40219.76; 0.54
HD 181433  ;2453267.55763; 40219.73; 0.46
HD 181433  ;2453268.57529; 40223.26; 0.46
HD 181433  ;2453269.57992; 40227.19; 0.91
HD 181433  ;2453271.54520; 40225.63; 0.62
HD 181433  ;2453272.55226; 40224.76; 0.62
HD 181433  ;2453273.56639; 40221.64; 0.45
HD 181433  ;2453274.54610; 40223.85; 0.59
HD 181433  ;2453340.52541; 40207.89; 0.43
HD 181433  ;2453465.89979; 40199.26; 0.42
HD 181433  ;2453466.89181; 40199.59; 0.56
HD 181433  ;2453468.86848; 40199.31; 0.39
HD 181433  ;2453484.87672; 40198.20; 0.44
HD 181433  ;2453491.86912; 40192.23; 0.44
HD 181433  ;2453492.85771; 40195.87; 0.43
HD 181433  ;2453511.86498; 40195.63; 0.49
HD 181433  ;2453542.71667; 40195.42; 0.45
HD 181433  ;2453543.72206; 40196.82; 0.51
HD 181433  ;2453544.77493; 40196.64; 0.48
HD 181433  ;2453545.82160; 40197.70; 1.10
HD 181433  ;2453547.75035; 40189.37; 0.52
HD 181433  ;2453549.82048; 40197.47; 1.33
HD 181433  ;2453550.69452; 40197.80; 0.55
HD 181433  ;2453551.72523; 40196.85; 0.64
HD 181433  ;2453572.78012; 40197.67; 0.85
HD 181433  ;2453575.70397; 40190.47; 0.42
HD 181433  ;2453576.67957; 40191.32; 0.43
HD 181433  ;2453577.75843; 40194.46; 0.48
HD 181433  ;2453578.73270; 40194.45; 0.46
HD 181433  ;2453604.65670; 40189.21; 2.13
HD 181433  ;2453606.67931; 40194.13; 0.64
HD 181433  ;2453607.63178; 40195.76; 0.44
HD 181433  ;2453608.67637; 40196.39; 0.40
HD 181433  ;2453609.60901; 40196.39; 0.48
HD 181433  ;2453668.53352; 40193.96; 0.54
HD 181433  ;2453670.58735; 40192.20; 0.58
HD 181433  ;2453671.57257; 40196.66; 0.48
HD 181433  ;2453672.58635; 40196.78; 0.48
HD 181433  ;2453673.59598; 40195.81; 0.55
HD 181433  ;2453674.55888; 40196.46; 0.40
HD 181433  ;2453675.59932; 40194.88; 0.45
HD 181433  ;2453694.50478; 40195.02; 0.39
HD 181433  ;2453810.90026; 40196.08; 0.40
HD 181433  ;2453813.89414; 40200.44; 0.40
HD 181433  ;2453815.90144; 40199.49; 0.39
HD 181433  ;2453833.91339; 40199.76; 0.45
HD 181433  ;2453835.91447; 40198.88; 0.40
HD 181433  ;2453861.83976; 40201.99; 0.44
HD 181433  ;2453863.85258; 40201.93; 0.43
HD 181433  ;2453865.85270; 40199.48; 0.37
HD 181433  ;2453867.87461; 40199.43; 0.40
HD 181433  ;2453870.82281; 40203.81; 0.51
HD 181433  ;2453882.85095; 40203.14; 0.61
HD 181433  ;2453883.83515; 40202.14; 0.61
HD 181433  ;2453886.86707; 40201.97; 0.63
HD 181433  ;2453887.81637; 40203.19; 0.63
HD 181433  ;2453917.81053; 40209.29; 0.73
HD 181433  ;2453919.79936; 40209.36; 0.81
HD 181433  ;2453921.74104; 40208.84; 0.86
HD 181433  ;2453944.67109; 40206.52; 1.16
HD 181433  ;2453950.70411; 40204.81; 0.68
HD 181433  ;2453976.58348; 40211.90; 0.65
HD 181433  ;2453980.63197; 40213.03; 0.73
HD 181433  ;2453981.66303; 40214.11; 0.63
HD 181433  ;2453982.66112; 40214.70; 0.68
HD 181433  ;2453983.62520; 40216.27; 1.19
HD 181433  ;2454049.51371; 40221.02; 0.46
HD 181433  ;2454051.53703; 40221.51; 0.43
HD 181433  ;2454053.52956; 40219.23; 0.42
HD 181433  ;2454199.88726; 40237.11; 0.42
HD 181433  ;2454254.82740; 40237.33; 0.60
HD 181433  ;2454255.75459; 40236.37; 0.59
HD 181433  ;2454291.79520; 40234.48; 0.69
HD 181433  ;2454296.78082; 40227.32; 0.44
HD 181433  ;2454314.73552; 40229.37; 0.76
HD 181433  ;2454316.59151; 40224.32; 0.56
HD 181433  ;2454320.77830; 40231.17; 0.51
HD 181433  ;2454342.65548; 40227.35; 0.54
HD 181433  ;2454343.72407; 40223.88; 0.74
HD 181433  ;2454344.70570; 40223.01; 0.58
HD 181433  ;2454345.68419; 40225.46; 0.51
HD 181433  ;2454346.71520; 40228.61; 0.69
HD 181433  ;2454348.68004; 40227.24; 0.53
HD 181433  ;2454349.61971; 40228.40; 0.51
HD 181433  ;2454350.63331; 40227.74; 0.51
HD 181433  ;2454388.58439; 40223.88; 0.64
HD 181433  ;2454389.58709; 40225.53; 0.80
HD 181433  ;2454391.56659; 40223.16; 1.11
HD 181433  ;2454392.54769; 40220.00; 0.41
HD 181433  ;2454393.56845; 40222.14; 0.42
HD 181433  ;2454394.57102; 40224.04; 0.63
HD 181433  ;2454554.89327; 40212.65; 0.44
HD 215497  ;2453287.61407; 49320.00; 1.90
HD 215497  ;2453580.90868; 49300.50; 1.40
HD 215497  ;2453723.55731; 49307.20; 1.50
HD 215497  ;2453861.93537; 49321.20; 1.30
HD 215497  ;2453869.90962; 49318.50; 1.30
HD 215497  ;2453919.89652; 49301.70; 0.80
HD 215497  ;2453921.91022; 49307.10; 1.80
HD 215497  ;2453950.85458; 49297.60; 1.20
HD 215497  ;2453974.68727; 49298.10; 1.70
HD 215497  ;2453976.71161; 49303.20; 1.70
HD 215497  ;2453980.70069; 49307.90; 1.40
HD 215497  ;2453981.77216; 49303.80; 1.50
HD 215497  ;2453982.78525; 49301.00; 1.60
HD 215497  ;2454081.53272; 49300.00; 1.10
HD 215497  ;2454083.52053; 49306.30; 2.10
HD 215497  ;2454228.91936; 49307.60; 1.10
HD 215497  ;2454231.93073; 49306.80; 1.60
HD 215497  ;2454388.64263; 49322.90; 1.80
HD 215497  ;2454389.63135; 49325.90; 2.60
HD 215497  ;2454393.62426; 49321.50; 1.50
HD 215497  ;2454395.68371; 49316.40; 1.60
HD 215497  ;2454422.51935; 49314.60; 1.60
HD 215497  ;2454425.54858; 49318.90; 1.50
HD 215497  ;2454428.55980; 49320.60; 1.20
HD 215497  ;2454438.54292; 49316.70; 1.40
HD 215497  ;2454446.58795; 49312.30; 1.20
HD 215497  ;2454449.53036; 49314.60; 0.70
HD 215497  ;2454452.54217; 49314.80; 2.90
HD 215497  ;2454478.53160; 49304.80; 1.20
HD 215497  ;2454589.92547; 49304.10; 1.60
HD 215497  ;2454591.92766; 49298.80; 1.80
HD 215497  ;2454609.80708; 49301.50; 1.00
HD 215497  ;2454643.93117; 49301.90; 0.90
HD 215497  ;2454657.81166; 49304.30; 1.00
HD 215497  ;2454670.74930; 49298.90; 1.50
HD 215497  ;2454671.74643; 49300.50; 1.30
HD 215497  ;2454675.84728; 49303.40; 1.20
